"Id","SalePrice"
2906,204455.613666667
2907,113807.273366667
2908,125476.4115
2909,148262.049633333
2910,83735.7315
2911,85788.9859666667
2912,150336.432733333
2913,89800.4318666667
2914,82925.6802666667
2915,85100.0336
2916,87649.3440333333
2917,153302.662333333
2918,110575.859766667
2919,230730.558666667
